series_id                     	year	period	value	footnote_codes
ORUC1000023K00001154          	2020	A01	36.6	
ORUC1000023K00001160          	2020	A01	60.2	7
ORUC1000023K00001161          	2020	A01	39.8	
ORUC1000023K00001166          	2020	A01	84.6	7
ORUC1000023K00001173          	2020	A01	56.5	7
ORUC1000023K00001176          	2020	A01	17.4	
ORUC1000023K00001177          	2020	A01	82.6	7
ORUC1000023K00001181          	2020	A01	32.8	
ORUC1000023K00001182          	2020	A01	56.2	7
ORUC1000023K00001186          	2020	A01	66.6	7
ORUC1000023K00001187          	2020	A01	33.4	
ORUC1000023K00001194          	2020	A01	33.6	7
ORUC1000023K00001197          	2020	A01	71.4	7
ORUC1000023K00001198          	2020	A01	28.6	
ORUC1000023K00001202          	2020	A01	100.0	7
ORUC1000023K00001206          	2020	A01	100.0	7
ORUC1000023Q00001150          	2020	A01	100.0	7
ORUC1000023Q00001154          	2020	A01	5.0	
ORUC1000023Q00001155          	2020	A01	15.3	
ORUC1000023Q00001156          	2020	A01	39.9	
ORUC1000023Q00001157          	2020	A01	39.9	7
ORUC1000023Q00001160          	2020	A01	59.7	7
ORUC1000023Q00001161          	2020	A01	40.3	
ORUC1000023Q00001166          	2020	A01	70.4	7
ORUC1000023Q00001167          	2020	A01	27.3	
ORUC1000023Q00001171          	2020	A01	39.8	
ORUC1000023Q00001173          	2020	A01	50.4	7
ORUC1000023Q00001176          	2020	A01	91.7	7
ORUC1000023Q00001177          	2020	A01	8.3	
ORUC1000023Q00001180          	2020	A01	28.2	
ORUC1000023Q00001181          	2020	A01	68.1	7
ORUC1000023Q00001187          	2020	A01	100.0	7
ORUC1000023Q00001190          	2020	A01	32.6	7
ORUC1000023Q00001191          	2020	A01	23.5	
ORUC1000023Q00001192          	2020	A01	17.0	
ORUC1000023Q00001193          	2020	A01	16.2	
ORUC1000023Q00001194          	2020	A01	10.7	
ORUC1000023Q00001197          	2020	A01	84.6	7
ORUC1000023Q00001198          	2020	A01	15.4	
ORUC1000023Q00001205          	2020	A01	19.7	
ORUC1000023Q00001206          	2020	A01	80.3	7
ORUC1000023R00001149          	2020	A01	99.9	7
ORUC1000023R00001166          	2020	A01	98.8	7
ORUC1000023R00001171          	2020	A01	19.9	
ORUC1000023R00001173          	2020	A01	80.1	7
ORUC1000023R00001186          	2020	A01	82.6	7
ORUC1000023R00001187          	2020	A01	17.4	
ORUC1000023R00001194          	2020	A01	100.0	7
ORUC1000023R00001197          	2020	A01	100.0	7
ORUC1000023R00001202          	2020	A01	100.0	7
ORUC1000023R00001206          	2020	A01	100.0	7
ORUC1000023U00001149          	2020	A01	98.3	7
ORUC1000023U00001171          	2020	A01	70.8	7
ORUC1000023U00001180          	2020	A01	68.0	7
ORUC1000023U00001194          	2020	A01	73.8	7
ORUC1000023U00001202          	2020	A01	100.0	7
ORUC1000023V00001149          	2020	A01	96.3	7
ORUC1000023V00001150          	2020	A01	3.7	
ORUC1000023V00001154          	2020	A01	12.1	
ORUC1000023V00001155          	2020	A01	28.4	
ORUC1000023V00001156          	2020	A01	35.5	7
ORUC1000023V00001157          	2020	A01	24.1	
ORUC1000023V00001160          	2020	A01	88.7	7
ORUC1000023V00001161          	2020	A01	11.3	
ORUC1000023V00001171          	2020	A01	30.4	
ORUC1000023V00001172          	2020	A01	16.2	
ORUC1000023V00001173          	2020	A01	53.5	7
ORUC1000023V00001176          	2020	A01	97.0	7
ORUC1000023V00001177          	2020	A01	3.0	
ORUC1000023V00001180          	2020	A01	10.8	
ORUC1000023V00001181          	2020	A01	54.1	7
ORUC1000023V00001182          	2020	A01	30.0	
ORUC1000023V00001183          	2020	A01	5.1	
ORUC1000023V00001186          	2020	A01	33.6	
ORUC1000023V00001187          	2020	A01	66.4	7
ORUC1000023V00001190          	2020	A01	10.9	
ORUC1000023V00001191          	2020	A01	6.1	
ORUC1000023V00001192          	2020	A01	17.3	
ORUC1000023V00001193          	2020	A01	6.6	
ORUC1000023V00001194          	2020	A01	59.2	7
ORUC1000023V00001197          	2020	A01	71.9	7
ORUC1000023V00001198          	2020	A01	28.1	
ORUC1000023V00001205          	2020	A01	12.7	
ORUC1000023V00001206          	2020	A01	87.3	7
ORUC1000023W00001149          	2020	A01	100.0	7
ORUC1000023W00001154          	2020	A01	64.4	7
ORUC1000023W00001166          	2020	A01	100.0	7
ORUC1000023W00001173          	2020	A01	61.0	7
ORUC1000023W00001180          	2020	A01	62.6	7
ORUC1000023W00001181          	2020	A01	22.8	
ORUC1000023W00001186          	2020	A01	54.8	7
ORUC1000023W00001187          	2020	A01	45.2	
ORUC1000023W00001194          	2020	A01	96.5	7
ORUC1000023W00001202          	2020	A01	100.0	7
ORUC1000023W00001206          	2020	A01	100.0	7
ORUC1000023X00001149          	2020	A01	96.1	7
ORUC1000023X00001154          	2020	A01	9.7	
ORUC1000023X00001155          	2020	A01	14.7	
ORUC1000023X00001156          	2020	A01	54.1	7
ORUC1000023X00001157          	2020	A01	21.5	
ORUC1000023X00001160          	2020	A01	91.1	7
ORUC1000023X00001161          	2020	A01	8.9	
ORUC1000023X00001165          	2020	A01	13.9	
ORUC1000023X00001171          	2020	A01	23.4	
ORUC1000023X00001172          	2020	A01	24.7	
ORUC1000023X00001173          	2020	A01	51.9	7
ORUC1000023X00001181          	2020	A01	52.1	7
ORUC1000023X00001182          	2020	A01	42.7	
ORUC1000023X00001186          	2020	A01	29.4	
ORUC1000023X00001187          	2020	A01	70.6	7
ORUC1000023X00001192          	2020	A01	17.9	
ORUC1000023X00001193          	2020	A01	16.7	
ORUC1000023X00001194          	2020	A01	55.4	7
ORUC1000023X00001197          	2020	A01	59.3	7
ORUC1000023X00001198          	2020	A01	40.7	
ORUC1000023X00001202          	2020	A01	100.0	7
ORUC1000023X00001205          	2020	A01	14.4	
ORUC1000023X00001206          	2020	A01	85.6	7
ORUC1000023Y00001149          	2020	A01	97.9	7
ORUC1000023Y00001166          	2020	A01	71.6	7
ORUC1000023Y00001173          	2020	A01	72.9	7
ORUC1000023Y00001202          	2020	A01	100.0	7
ORUC1000023Z00001149          	2020	A01	93.9	7
ORUC1000023Z00001154          	2020	A01	34.4	
ORUC1000023Z00001155          	2020	A01	56.9	7
ORUC1000023Z00001166          	2020	A01	100.0	7
ORUC1000023Z00001173          	2020	A01	85.9	7
ORUC1000023Z00001176          	2020	A01	40.1	
ORUC1000023Z00001177          	2020	A01	59.9	7
ORUC1000023Z00001180          	2020	A01	56.7	7
ORUC1000023Z00001181          	2020	A01	43.3	
ORUC1000023Z00001194          	2020	A01	97.8	7
ORUC1000023Z00001197          	2020	A01	100.0	7
ORUC1000023Z00001202          	2020	A01	100.0	7
ORUC1000023Z00001206          	2020	A01	100.0	7
ORUC1000024E00001149          	2020	A01	87.9	7
ORUC1000024E00001166          	2020	A01	93.4	7
ORUC1000024E00001173          	2020	A01	64.9	7
ORUC1000024E00001181          	2020	A01	66.4	7
ORUC1000024E00001187          	2020	A01	100.0	7
ORUC1000024E00001190          	2020	A01	34.5	7
ORUC1000024E00001202          	2020	A01	100.0	7
ORUC1000024F00001149          	2020	A01	100.0	7
ORUC1000024F00001155          	2020	A01	62.9	7
ORUC1000024F00001166          	2020	A01	89.8	7
ORUC1000024F00001173          	2020	A01	51.0	7
ORUC1000024F00001181          	2020	A01	69.5	7
ORUC1000024F00001187          	2020	A01	55.4	7
ORUC1000024F00001197          	2020	A01	77.1	7
ORUC1000024F00001198          	2020	A01	22.9	
ORUC1000024F00001202          	2020	A01	100.0	7
ORUC1000024F00001206          	2020	A01	100.0	7
ORUC1000024G00001149          	2020	A01	100.0	7
ORUC1000024G00001154          	2020	A01	43.3	
ORUC1000024G00001155          	2020	A01	46.9	7
ORUC1000024G00001166          	2020	A01	100.0	7
ORUC1000024G00001173          	2020	A01	66.7	7
ORUC1000024G00001180          	2020	A01	36.9	
ORUC1000024G00001181          	2020	A01	57.9	7
ORUC1000024G00001186          	2020	A01	42.1	
ORUC1000024G00001187          	2020	A01	57.9	7
ORUC1000024G00001194          	2020	A01	96.6	7
ORUC1000024G00001197          	2020	A01	100.0	7
ORUC1000024G00001202          	2020	A01	100.0	7
ORUC1000024G00001206          	2020	A01	100.0	7
ORUC1000024I00001149          	2020	A01	100.0	7
ORUC1000024I00001155          	2020	A01	30.1	
ORUC1000024I00001166          	2020	A01	86.3	7
ORUC1000024I00001173          	2020	A01	58.0	7
ORUC1000024I00001176          	2020	A01	60.3	7
ORUC1000024I00001180          	2020	A01	77.6	7
ORUC1000024I00001181          	2020	A01	22.4	
ORUC1000024I00001194          	2020	A01	84.4	7
ORUC1000024I00001197          	2020	A01	100.0	7
ORUC1000024I00001202          	2020	A01	100.0	7
ORUC1000024J00001149          	2020	A01	98.0	7
ORUC1000024J00001156          	2020	A01	30.3	
ORUC1000024J00001157          	2020	A01	40.1	7
ORUC1000024J00001166          	2020	A01	96.4	7
ORUC1000024J00001173          	2020	A01	68.2	7
ORUC1000024J00001176          	2020	A01	55.3	7
ORUC1000024J00001177          	2020	A01	44.7	
ORUC1000024J00001180          	2020	A01	49.3	7
ORUC1000024J00001181          	2020	A01	37.0	
ORUC1000024J00001186          	2020	A01	42.8	
ORUC1000024J00001187          	2020	A01	57.2	7
ORUC1000024J00001194          	2020	A01	80.1	7
ORUC1000024J00001206          	2020	A01	100.0	7
ORUC1000024K00001149          	2020	A01	100.0	7
ORUC1000024K00001155          	2020	A01	70.4	7
ORUC1000024K00001166          	2020	A01	96.8	7
ORUC1000024K00001173          	2020	A01	70.0	7
ORUC1000024K00001181          	2020	A01	78.8	7
ORUC1000024K00001197          	2020	A01	100.0	7
ORUC1000024K00001202          	2020	A01	100.0	7
ORUC1000024M00001149          	2020	A01	100.0	7
ORUC1000024M00001154          	2020	A01	28.3	
ORUC1000024M00001155          	2020	A01	41.8	7
ORUC1000024M00001166          	2020	A01	94.5	7
ORUC1000024M00001173          	2020	A01	62.6	7
ORUC1000024M00001180          	2020	A01	35.4	
ORUC1000024M00001181          	2020	A01	52.9	7
ORUC1000024M00001186          	2020	A01	40.6	
ORUC1000024M00001187          	2020	A01	59.4	7
ORUC1000024M00001194          	2020	A01	94.0	7
ORUC1000024M00001202          	2020	A01	100.0	7
ORUC1000024N00001149          	2020	A01	97.6	7
ORUC1000024N00001154          	2020	A01	19.9	
ORUC1000024N00001155          	2020	A01	28.6	
ORUC1000024N00001156          	2020	A01	31.0	7
ORUC1000024N00001157          	2020	A01	20.5	
ORUC1000024N00001166          	2020	A01	68.2	7
ORUC1000024N00001167          	2020	A01	27.6	
ORUC1000024N00001171          	2020	A01	32.5	
ORUC1000024N00001172          	2020	A01	14.1	
ORUC1000024N00001173          	2020	A01	53.4	7
ORUC1000024N00001176          	2020	A01	91.0	7
ORUC1000024N00001177          	2020	A01	9.0	
ORUC1000024N00001180          	2020	A01	17.0	
ORUC1000024N00001181          	2020	A01	69.4	7
ORUC1000024N00001186          	2020	A01	25.5	
ORUC1000024N00001187          	2020	A01	74.5	7
ORUC1000024N00001192          	2020	A01	10.9	
ORUC1000024N00001193          	2020	A01	8.9	
ORUC1000024N00001194          	2020	A01	75.8	7
ORUC1000024N00001197          	2020	A01	85.6	7
ORUC1000024N00001198          	2020	A01	14.4	
ORUC1000024O00001149          	2020	A01	99.9	7
ORUC1000024O00001154          	2020	A01	23.3	
ORUC1000024O00001155          	2020	A01	32.8	7
ORUC1000024O00001156          	2020	A01	22.5	
ORUC1000024O00001157          	2020	A01	21.4	
ORUC1000024O00001160          	2020	A01	80.6	7
ORUC1000024O00001161          	2020	A01	19.4	
ORUC1000024O00001166          	2020	A01	97.8	7
ORUC1000024O00001171          	2020	A01	25.7	
ORUC1000024O00001172          	2020	A01	9.1	
ORUC1000024O00001173          	2020	A01	65.2	7
ORUC1000024O00001176          	2020	A01	43.1	
ORUC1000024O00001177          	2020	A01	56.9	7
ORUC1000024O00001180          	2020	A01	44.2	
ORUC1000024O00001181          	2020	A01	55.0	7
ORUC1000024O00001186          	2020	A01	58.9	7
ORUC1000024O00001187          	2020	A01	41.1	
ORUC1000024O00001194          	2020	A01	95.3	7
ORUC1000024O00001202          	2020	A01	100.0	7
ORUC1000024P00001149          	2020	A01	99.8	7
ORUC1000024P00001166          	2020	A01	100.0	7
ORUC1000024P00001173          	2020	A01	55.5	7
ORUC1000024P00001180          	2020	A01	95.0	7
ORUC1000024P00001197          	2020	A01	100.0	7
ORUC1000024P00001202          	2020	A01	61.0	7
ORUC1000024Q00001149          	2020	A01	97.4	7
ORUC1000024Q00001156          	2020	A01	59.4	7
ORUC1000024Q00001166          	2020	A01	90.6	7
ORUC1000024Q00001173          	2020	A01	40.7	
ORUC1000024Q00001181          	2020	A01	55.4	7
ORUC1000024Q00001186          	2020	A01	21.3	
ORUC1000024Q00001187          	2020	A01	78.7	7
ORUC1000024Q00001194          	2020	A01	65.7	7
ORUC1000024Q00001202          	2020	A01	100.0	7
ORUC1000024S00001149          	2020	A01	95.6	7
ORUC1000024S00001166          	2020	A01	95.0	7
ORUC1000024S00001173          	2020	A01	68.9	7
ORUC1000024S00001180          	2020	A01	83.0	7
ORUC1000024S00001187          	2020	A01	100.0	7
ORUC1000024S00001194          	2020	A01	66.0	7
ORUC1000024S00001202          	2020	A01	100.0	7
ORUC1000024S00001206          	2020	A01	100.0	7
ORUC1000024T00001149          	2020	A01	91.9	7
ORUC1000024T00001154          	2020	A01	48.9	7
ORUC1000024T00001155          	2020	A01	33.7	
ORUC1000024T00001166          	2020	A01	88.9	7
ORUC1000024T00001173          	2020	A01	47.6	7
ORUC1000024T00001176          	2020	A01	44.5	
ORUC1000024T00001177          	2020	A01	55.5	7
ORUC1000024T00001180          	2020	A01	54.0	7
ORUC1000024T00001181          	2020	A01	45.9	
ORUC1000024T00001187          	2020	A01	86.2	7
ORUC1000024T00001194          	2020	A01	84.6	7
ORUC1000024T00001197          	2020	A01	82.2	7
ORUC1000024T00001198          	2020	A01	17.8	
ORUC1000024T00001202          	2020	A01	100.0	7
ORUC1000024Z00001149          	2020	A01	79.6	7
ORUC1000024Z00001154          	2020	A01	25.2	
ORUC1000024Z00001155          	2020	A01	34.7	7
ORUC1000024Z00001157          	2020	A01	17.7	
ORUC1000024Z00001160          	2020	A01	78.4	7
ORUC1000024Z00001161          	2020	A01	21.6	
ORUC1000024Z00001165          	2020	A01	21.7	
ORUC1000024Z00001166          	2020	A01	54.0	7
ORUC1000024Z00001167          	2020	A01	11.0	
ORUC1000024Z00001173          	2020	A01	55.2	7
ORUC1000024Z00001176          	2020	A01	90.4	7
ORUC1000024Z00001177          	2020	A01	9.6	
ORUC1000024Z00001181          	2020	A01	65.3	7
ORUC1000024Z00001182          	2020	A01	22.9	
ORUC1000024Z00001186          	2020	A01	30.7	
ORUC1000024Z00001187          	2020	A01	69.3	7
ORUC1000024Z00001192          	2020	A01	7.8	
ORUC1000024Z00001194          	2020	A01	56.1	7
ORUC1000024Z00001197          	2020	A01	68.0	7
ORUC1000024Z00001198          	2020	A01	32.0	
ORUC1000025B00001149          	2020	A01	96.7	7
ORUC1000025B00001154          	2020	A01	56.8	7
ORUC1000025B00001155          	2020	A01	24.3	
ORUC1000025B00001156          	2020	A01	13.0	
ORUC1000025B00001157          	2020	A01	6.0	
ORUC1000025B00001160          	2020	A01	82.5	7
ORUC1000025B00001161          	2020	A01	17.5	
ORUC1000025B00001165          	2020	A01	3.8	
ORUC1000025B00001166          	2020	A01	86.0	7
ORUC1000025B00001167          	2020	A01	6.8	
ORUC1000025B00001171          	2020	A01	54.8	7
ORUC1000025B00001172          	2020	A01	3.8	
ORUC1000025B00001173          	2020	A01	41.3	
ORUC1000025B00001176          	2020	A01	55.0	7
ORUC1000025B00001177          	2020	A01	45.0	
ORUC1000025B00001180          	2020	A01	3.7	
ORUC1000025B00001181          	2020	A01	62.5	7
ORUC1000025B00001182          	2020	A01	28.2	
ORUC1000025B00001186          	2020	A01	78.3	7
ORUC1000025B00001187          	2020	A01	21.7	
ORUC1000025B00001192          	2020	A01	3.6	
ORUC1000025B00001194          	2020	A01	90.0	7
ORUC1000025B00001197          	2020	A01	48.6	
ORUC1000025B00001198          	2020	A01	51.4	7
ORUC1000025B00001206          	2020	A01	100.0	7
ORUC1000025D00001149          	2020	A01	90.3	7
ORUC1000025D00001150          	2020	A01	9.7	
ORUC1000025D00001166          	2020	A01	85.7	7
ORUC1000025D00001167          	2020	A01	14.3	
ORUC1000025D00001171          	2020	A01	31.5	
ORUC1000025D00001172          	2020	A01	9.9	
ORUC1000025D00001173          	2020	A01	58.6	7
ORUC1000025D00001176          	2020	A01	89.9	7
ORUC1000025D00001177          	2020	A01	10.1	
ORUC1000025D00001180          	2020	A01	16.4	
ORUC1000025D00001181          	2020	A01	69.2	7
ORUC1000025D00001186          	2020	A01	5.5	
ORUC1000025D00001187          	2020	A01	94.5	7
ORUC1000025D00001197          	2020	A01	92.1	7
ORUC1000025D00001198          	2020	A01	7.9	
ORUC1000025D00001205          	2020	A01	18.4	
ORUC1000025D00001206          	2020	A01	81.6	7
ORUC1000025E00001149          	2020	A01	99.1	7
ORUC1000025E00001154          	2020	A01	38.1	7
ORUC1000025E00001166          	2020	A01	74.4	7
ORUC1000025E00001171          	2020	A01	45.9	
ORUC1000025E00001181          	2020	A01	59.7	7
ORUC1000025E00001202          	2020	A01	100.0	7
ORUC1000025F00001149          	2020	A01	94.7	7
ORUC1000025F00001150          	2020	A01	5.3	
ORUC1000025F00001154          	2020	A01	37.4	7
ORUC1000025F00001155          	2020	A01	26.5	
ORUC1000025F00001156          	2020	A01	12.5	
ORUC1000025F00001157          	2020	A01	23.6	
ORUC1000025F00001160          	2020	A01	81.7	7
ORUC1000025F00001161          	2020	A01	18.3	
ORUC1000025F00001166          	2020	A01	97.0	7
ORUC1000025F00001171          	2020	A01	40.0	
ORUC1000025F00001172          	2020	A01	8.7	
ORUC1000025F00001173          	2020	A01	51.3	7
ORUC1000025F00001176          	2020	A01	52.1	7
ORUC1000025F00001177          	2020	A01	47.9	
ORUC1000025F00001180          	2020	A01	61.7	7
ORUC1000025F00001181          	2020	A01	37.7	
ORUC1000025F00001186          	2020	A01	21.9	
ORUC1000025F00001187          	2020	A01	78.1	7
ORUC1000025F00001192          	2020	A01	4.5	
ORUC1000025F00001194          	2020	A01	85.9	7
ORUC1000025F00001202          	2020	A01	100.0	7
ORUC1000025G00001149          	2020	A01	95.8	7
ORUC1000025G00001150          	2020	A01	4.2	
ORUC1000025G00001154          	2020	A01	19.3	
ORUC1000025G00001155          	2020	A01	22.4	
ORUC1000025G00001156          	2020	A01	29.3	7
ORUC1000025G00001157          	2020	A01	29.0	
ORUC1000025G00001160          	2020	A01	84.7	7
